Month,ObsTime,Date,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2024/01,9,2024/01/09,1006.5,1008.8,1003.8,10.9,14.2,9.5,90,74,2.3,324,9.2,343,21
2024/01,10,2024/01/10,1009.1,1011.5,1006.9,11.5,15.7,9.5,56,43,2.3,341,11,352,0
2024/01,11,2024/01/11,1010.1,1012,1007.9,11.8,17,9.3,54,37,2.1,332,10.1,22,0
2024/01,12,2024/01/12,1011.3,1013.1,1009.1,11,15.8,8.4,48,33,2.2,348,10.9,348,0
2024/01,13,2024/01/13,1010.4,1012.9,1007.6,11.9,18,7.2,55,33,1.5,345,7.5,304,0
2024/01,14,2024/01/14,1007.4,1010.3,1004.9,14.4,20.9,9.2,70,27,1.2,333,10.3,334,0
2024/01,15,2024/01/15,1004,1006.6,1001.6,16.1,21.1,11.4,81,54,1.3,320,7.1,355,0
2024/01,16,2024/01/16,1000.7,1002.7,998.4,19.4,24.6,14.3,67,25,0.9,309,4.2,305,0
2024/01,17,2024/01/17,1000.2,1002.1,999,20.6,25.5,18.4,74,52,1.4,326,6.3,332,0
2024/01,18,2024/01/18,1002.1,1004.1,1000.5,20.3,25.1,18.3,84,61,1.7,321,6.2,334,0
2024/01,19,2024/01/19,1003.1,1005,1001.5,19.6,22.2,17.4,85,62,1.8,318,6.8,2,1
2024/01,20,2024/01/20,1002,1004.1,1000.3,19.3,23,17.7,86,71,1.7,334,5,355,0
2024/01,21,2024/01/21,1000.6,1002.5,998.7,19.6,24.9,17.5,87,64,1.6,334,5.5,303,0
2024/01,22,2024/01/22,999.4,1001.3,996.4,18.5,23.2,15.9,84,68,1.9,309,7.6,343,2
2024/01,23,2024/01/23,1000.6,1002.2,998.6,17.9,21.8,15.8,75,62,2.2,317,8.4,336,0
2024/01,24,2024/01/24,1000.8,1002.8,998.4,18.1,23.3,15.1,74,53,1.9,321,7.4,326,0
2024/01,25,2024/01/25,1001.5,1003.2,999.7,17.3,22,14.1,79,57,2.2,339,7.6,302,0
2024/01,26,2024/01/26,1002.3,1004.7,1000.3,16.4,19.8,13.8,79,60,2.7,327,12.9,354,0
2024/01,27,2024/01/27,1002.2,1004.6,1000.6,16.6,21,13.5,78,57,1.5,338,5.7,17,0
2024/01,28,2024/01/28,1000.4,1002.4,998.4,15.8,18.5,13.5,91,79,2.2,334,9.7,353,1
2024/01,29,2024/01/29,1002.6,1005,1000.2,12.2,14.1,10.7,86,79,2.3,331,11,339,2
2024/01,30,2024/01/30,1004.5,1006.6,1002.8,13,15.8,10.6,87,76,1.5,339,8.3,355,2
2024/01,31,2024/01/31,1004.3,1005.7,1002.2,14.5,18.6,11.3,90,75,1.9,314,10.7,4,2
2024/02,1,2024/02/01,1005.5,1007.6,1003,11.5,13.9,9.3,85,73,2.3,343,10,5,2
2024/02,2,2024/02/02,1007.6,1009.4,1005.6,12.6,15.7,11.1,84,75,2.4,337,10.9,9,0
2024/02,3,2024/02/03,1008.6,1010.1,1006.8,9.8,11.5,7.7,81,74,2.4,337,11.8,2,1
2024/02,4,2024/02/04,1009,1010.4,1007.5,9,10.3,7.7,80,76,2,339,9,1,0
2024/02,5,2024/02/05,1009.5,1011.5,1007.6,7.9,8.7,6.9,74,65,2.3,345,8.9,63,0
2024/02,6,2024/02/06,1006.9,1009.8,1004.6,10.2,14.2,8,61,48,2.1,340,8.8,1,0
2024/02,7,2024/02/07,1005,1007.1,1003.1,11.2,13.1,9.2,80,66,1.1,330,5.7,323,2
2024/02,8,2024/02/08,1003.3,1006.6,1000.9,12.9,15.9,10.4,86,70,1.6,322,5.4,354,4
2024/02,9,2024/02/09,1002,1003.7,1000,15.2,18.7,14.4,91,77,1.4,317,9.1,334,0
2024/02,10,2024/02/10,1002.9,1005.6,1000.6,15.7,19.2,12.8,94,82,2.2,333,9,336,0
2024/02,11,2024/02/11,1007,1010.4,1004.9,13,16.8,11.1,79,63,2.7,334,9.8,331,1
2024/02,12,2024/02/12,1010.1,1012.2,1007.9,13.6,18.2,11.2,60,41,2.3,328,9.2,2,0
2024/02,13,2024/02/13,1008.8,1010.9,1006.3,15.2,21.7,10.4,65,43,1.3,194,5.6,24,0
2024/02,14,2024/02/14,1005.5,1008.1,1002.7,17.7,26,12.1,69,30,0.9,298,6,144,0
2024/02,15,2024/02/15,1002.8,1005,1000,20.9,29.8,14.7,60,31,0.9,334,6.6,332,0
2024/02,16,2024/02/16,1001.1,1002.5,999.4,21,27.6,15.7,74,45,1.3,314,6.2,335,0
2024/02,17,2024/02/17,1002.3,1004.7,1000.3,18.2,21.7,15.9,78,61,2.5,328,7.5,329,0
2024/02,18,2024/02/18,1003.9,1006.3,1001.8,20.2,26.2,14.9,71,41,1.2,342,6.3,310,0
2024/02,19,2024/02/19,1002.6,1005.4,999.9,22.1,30.6,17,61,31,1.1,308,8.2,294,0
2024/02,20,2024/02/20,1000.9,1003.2,998.6,18.8,24,15.4,80,59,1.8,330,6.5,341,0
2024/02,21,2024/02/21,1000.6,1002.4,998.1,16.8,20.1,14.7,84,71,2.5,343,9.9,294,0
2024/02,22,2024/02/22,1003.1,1005.7,1001.3,14,17.4,11.8,90,77,2.2,336,9.6,59,11
2024/02,23,2024/02/23,1004.5,1006.3,1002.8,16.7,22.2,12.8,78,60,1.9,318,8.5,360,0
2024/02,24,2024/02/24,1005.2,1008.1,1003.8,19,25.2,16.5,78,51,1.3,310,5.8,338,0
2024/02,25,2024/02/25,1003.9,1005.7,1002.5,17.1,21.7,14.8,85,70,2.1,316,10.6,17,0
2024/02,26,2024/02/26,1003.9,1005.6,1001.9,17.3,22.2,14.2,74,56,2.2,316,8.5,8,0
2024/02,27,2024/02/27,1003.3,1005.9,1001.5,17.8,20.1,15.9,81,74,0.8,312,6.5,347,0
2024/02,28,2024/02/28,1000,1001.6,998.7,19.5,23.7,16.3,85,61,1,34,7.1,315,1
2024/03,1,2024/03/01,998.7,1000.8,996.9,20.9,26.5,16.6,76,42,1.3,316,6.4,332,0
2024/03,2,2024/03/02,998.7,1001,996.9,21.9,26.9,19,79,55,1.2,313,6,320,0
2024/03,3,2024/03/03,997.9,999.7,996.2,24.8,30.2,20.4,74,56,1,198,7.2,201,0
2024/03,4,2024/03/04,998.7,1000.5,997.2,25.2,28.6,22.7,77,61,1.1,72,6.8,311,0
2024/03,5,2024/03/05,999.7,1001.6,997.7,24.8,30.4,17.6,75,59,1.5,134,8.3,2,0
2024/03,6,2024/03/06,1002.9,1005.2,1000.8,18.5,22.1,16.2,75,61,2.5,314,8.8,1,0
2024/03,7,2024/03/07,1002.4,1004.3,999.9,18.9,26.3,16.6,80,57,1.9,328,9.1,328,0
2024/03,8,2024/03/08,1003.4,1006.3,1000.5,13.8,18.1,10.5,85,77,2.6,340,11.5,69,9
2024/03,9,2024/03/09,1005.6,1007.2,1003.8,13.4,17.1,10.8,60,49,2.3,338,9.6,22,0
2024/03,10,2024/03/10,1006.7,1008.5,1005.2,15.8,21.9,11.1,60,38,1.8,313,8.7,336,0
2024/03,11,2024/03/11,1006.9,1009,1005.7,17.4,23.4,12.6,67,35,1.3,106,7.1,354,0
2024/03,12,2024/03/12,1004.9,1007.1,1002.8,18.3,24.3,13.8,73,39,1.1,313,6,274,0
2024/03,13,2024/03/13,1003.3,1005.3,1001.8,19.7,25.2,15.4,67,27,1.1,303,5.9,326,0
2024/03,14,2024/03/14,1001.7,1003.7,1000.3,21.7,26,18.1,61,35,1.1,315,4.9,340,0
2024/03,15,2024/03/15,1000.3,1001.6,998.6,21.4,27,18.4,75,44,1.2,302,9,321,20
2024/03,16,2024/03/16,1001,1003.4,997.7,21.2,25.7,18.1,82,62,1.7,317,8.7,303,0
2024/03,17,2024/03/17,1003.3,1005.2,1001.3,20.2,24.6,17.4,79,62,1.9,315,9.1,353,0
2024/03,18,2024/03/18,1002.1,1004,1000.8,21.2,26.2,18.5,81,58,1.2,313,7,360,0
2024/03,19,2024/03/19,998.6,1001,995.5,23.6,28.6,19.4,73,49,1,212,5.8,210,0
2024/03,20,2024/03/20,997.9,1000.9,995.6,20.2,24,16.1,85,66,1.9,320,9.2,360,6
2024/03,21,2024/03/21,1001.4,1003.5,1000,15.9,18.9,13,66,54,2.4,334,10.3,36,0
2024/03,22,2024/03/22,1001.6,1003.2,1000,16.5,22.1,12.9,50,35,2,336,8.2,335,0
2024/03,23,2024/03/23,1004.2,1005.7,1002.8,19.1,24.5,13.8,47,20,1.7,331,8.6,311,0
2024/03,24,2024/03/24,1005.5,1007.9,1003.5,19.9,25.6,14.6,57,18,1.3,285,8,318,0
2024/03,25,2024/03/25,1005.2,1007.5,1003.7,21.2,27.5,16.6,60,27,1.2,297,7.7,307,0
2024/03,26,2024/03/26,1003.8,1006,1002.1,21,25.7,17.9,72,51,1.5,301,8.2,329,0
2024/03,27,2024/03/27,1001.6,1003.7,999.7,20.9,24.6,17.7,74,57,1.7,331,9.1,7,0
2024/03,28,2024/03/28,1000.1,1002.1,998.1,21.5,25.4,17.5,78,53,1.6,306,8.1,5,0
2024/03,29,2024/03/29,999.8,1001.6,998.6,22.6,26.5,19.9,80,58,1.2,296,5.9,305,0
2024/03,30,2024/03/30,999.9,1002.2,998.4,23.5,28.2,19.7,67,42,1.4,308,7.9,287,0
2024/03,31,2024/03/31,999.2,1001.6,997.1,23.9,28.5,20.1,66,44,1.5,294,7.5,306,0
2024/04,1,2024/04/01,999.2,1001.3,997.7,24.4,28.1,22.3,70,51,1.3,8,7,287,0
2024/04,2,2024/04/02,999.6,1001.2,998.4,24.4,27.6,22.1,70,47,1.3,92,6.5,304,0
2024/04,3,2024/04/03,1000.4,1002.1,998.9,23.9,27.3,21.3,70,51,1.3,297,6.7,313,0
2024/04,4,2024/04/04,999.5,1001.5,998,24.1,27.9,20.7,70,52,1.4,312,6.1,296,0
2024/04,5,2024/04/05,998.4,1000.2,997.1,24.9,28.7,21.8,66,51,1.4,316,7.6,14,0
2024/04,6,2024/04/06,1000.4,1005,997.1,21.6,27.8,15.7,68,51,2.4,312,13.3,353,0
2024/04,7,2024/04/07,1006.3,1008.1,1003.4,16.5,18.1,15.4,48,27,2.4,7,15.1,62,0
2024/04,8,2024/04/08,1005.4,1007.2,1004.3,19.7,25.4,14.8,49,26,1.4,214,6.8,201,0
2024/04,9,2024/04/09,1004.1,1006.2,1002.2,20.6,26.5,16.3,64,34,1.3,294,7.9,342,0
2024/04,10,2024/04/10,1001.6,1004,999.4,23.5,29.5,17.5,57,30,1.1,301,5.8,291,0
2024/04,11,2024/04/11,998.9,1001.3,996.7,25.8,30.8,21.4,67,49,1,239,7.4,315,0
2024/04,12,2024/04/12,998.4,1000,996.9,26.9,30.3,25,71,50,1.5,182,6.7,317,0
2024/04,13,2024/04/13,999.2,1001.2,997.1,27,30.9,23.6,71,57,1.1,285,6.5,298,0
2024/04,14,2024/04/14,997.9,999.7,996.1,27.9,31.8,25.9,75,56,1.5,201,7.2,170,0
2024/04,15,2024/04/15,998.6,1000.9,996.8,22,26.8,17.9,76,59,2.5,332,9.9,341,1
2024/04,16,2024/04/16,1000.6,1002.7,998.9,20.1,25.9,16.2,74,53,2.1,326,7.5,322,8
2024/04,17,2024/04/17,1002.3,1004.3,1000.5,18.4,23.2,16.1,83,64,2,332,7.4,355,9
2024/04,18,2024/04/18,1001,1003,999.6,21.6,27.9,16.5,71,49,1.4,298,6.4,332,0
2024/04,19,2024/04/19,1000.5,1002.4,999.6,24.4,27.9,20.9,71,56,1,203,5.9,348,0
2024/04,20,2024/04/20,1000.5,1002.1,998.7,25.2,29.7,22.2,69,41,1,78,5.8,299,0
2024/04,21,2024/04/21,999.8,1001.3,998.3,25.3,30.1,22.8,73,45,1.2,306,5.8,256,0
2024/04,22,2024/04/22,998.2,999.9,996.5,26.7,31.2,23.6,68,52,0.8,302,6.3,268,0
2024/04,23,2024/04/23,995.9,997.4,993.9,27.2,32.2,23.8,67,52,1.1,156,8.2,164,0
2024/04,24,2024/04/24,996,997.4,994.7,25.5,28.7,22.5,75,61,1.6,200,7,334,0
2024/04,25,2024/04/25,997.7,999.4,996.4,22.8,26.8,19.8,69,57,2.1,306,7.6,43,0
2024/04,26,2024/04/26,999.1,1001,996.8,24.3,29.8,19.4,67,54,1.4,310,6.3,352,0
2024/04,27,2024/04/27,1001.1,1002.7,999.1,25.2,28.3,22.4,72,56,1.6,310,7.1,334,0
2024/04,28,2024/04/28,1000.8,1002.7,998.7,25.7,29.5,22.7,74,61,1.3,297,5.1,343,0
2024/04,29,2024/04/29,999.6,1001.6,997.7,26.5,30.2,23.4,70,54,1.2,300,5.8,313,0
2024/04,30,2024/04/30,999.9,1001.9,998.6,26.8,31,24.3,72,54,1.4,203,6.3,286,0
2024/05,1,2024/05/01,999.4,1001.5,998.1,27.3,30.6,24.3,75,58,1.3,208,6.5,252,0
2024/05,2,2024/05/02,999,1000.9,997.5,28.3,32.4,25.8,72,51,1.4,203,7.8,206,0
2024/05,3,2024/05/03,1000.6,1002.2,999.1,25.3,28.5,21.1,72,48,2.2,324,9.9,353,0
2024/05,4,2024/05/04,1001.9,1003.7,1000.3,25.7,29.3,20.3,69,55,1.2,308,5.4,328,0
2024/05,5,2024/05/05,1002.4,1004.4,1000.8,27.3,31.4,24.7,65,46,1.6,194,6.3,296,0
2024/05,6,2024/05/06,998.8,1001.9,996.5,28.8,32.9,25.2,66,48,1.5,199,7.7,235,0
2024/05,7,2024/05/07,995.7,997.8,993.9,28.9,32.2,26.8,70,52,2.1,203,8.2,157,0
2024/05,8,2024/05/08,996,998.4,993.7,25.9,29.4,21.9,80,59,1.7,166,9.3,311,29
2024/05,9,2024/05/09,1000.2,1002.7,996.9,21.9,24.4,20,87,72,1.6,317,6,341,73
2024/05,10,2024/05/10,1001.2,1003,999.4,23.4,29,19.2,69,52,2.1,313,7.5,332,0
2024/05,11,2024/05/11,1000,1002.2,998.1,25.4,29.7,22,72,57,1.5,327,7.5,360,0
2024/05,12,2024/05/12,998.3,1000.3,996.5,26.5,31.2,23.3,73,56,1.1,301,5.3,305,0
2024/05,13,2024/05/13,997.8,999.4,996.7,27.8,31.4,25.1,71,56,1.3,193,5.9,272,0
2024/05,14,2024/05/14,997.5,999.6,995.5,28.2,33.2,24.6,69,48,1.1,299,6,303,0
2024/05,15,2024/05/15,996.9,998.9,995.8,28.7,32.5,25.1,72,55,1.1,292,7.7,262,0
2024/05,16,2024/05/16,995.9,998,994.7,29.2,33.4,26.6,77,57,1.6,204,7.4,200,0
2024/05,17,2024/05/17,995.2,997.1,994,29.4,33.7,26.8,74,58,1.5,209,6.7,157,0
2024/05,18,2024/05/18,994.7,996.7,993.3,29.2,32.8,26.4,68,52,1.5,211,7,199,0
2024/05,19,2024/05/19,995.2,996.9,993.9,29.1,33.6,25.6,70,47,1.3,207,6.4,198,0
2024/05,20,2024/05/20,996,997.7,993.1,29.1,32.2,26.5,71,55,1.4,279,7.8,316,0
2024/05,21,2024/05/21,996.8,998.4,994.5,28.6,31.7,26.4,71,52,1.5,305,5.8,286,0
2024/05,22,2024/05/22,997.1,999.6,995.3,29.4,33.6,25.6,66,44,1.3,292,9.3,352,0
2024/05,23,2024/05/23,996.8,998.3,995.3,28.6,32.6,24.9,70,55,1.8,310,8.9,20,0
2024/05,24,2024/05/24,996.6,998.7,995.3,28.4,32.6,24,68,48,1.5,314,6.7,322,0
2024/05,25,2024/05/25,995.2,997.5,993.1,29.4,33.2,26.9,68,54,1.4,208,7.5,318,0
2024/05,26,2024/05/26,995.3,997.1,994,29.8,33.2,27.3,69,53,1.8,202,7.4,210,0
2024/05,27,2024/05/27,995.9,997.5,993.9,30.5,35.4,26.2,64,46,1.5,187,9.2,191,0
2024/05,28,2024/05/28,995.9,997.4,994.6,30.6,35.3,27.4,68,45,1.5,296,7.4,212,0
2024/05,29,2024/05/29,997.1,998.9,995.3,30.6,33.9,28.3,69,53,1.6,298,8.6,301,0
2024/05,30,2024/05/30,997.3,998.9,995.2,30.7,34.4,28.2,69,52,1.4,174,7,196,0
2024/05,31,2024/05/31,997,998.4,995.6,30.4,34.3,27.2,69,56,1.6,188,7.2,304,0
2024/06,1,2024/06/01,996.7,998,995,27.3,31.9,23.9,75,56,2.3,315,8.6,335,0
2024/06,2,2024/06/02,996.6,997.8,995,26.5,31.8,22.9,71,54,2.3,310,7.8,349,0
2024/06,3,2024/06/03,995.3,996.9,993.3,28.3,33.2,24.4,71,51,1.6,318,7.9,338,0
2024/06,4,2024/06/04,995.5,996.8,993.9,29.4,32.7,25.5,68,52,1.4,325,7.1,335,0
2024/06,5,2024/06/05,996.1,997.8,994.2,29.7,34.4,26.9,67,54,1.3,312,7.6,299,0
2024/06,6,2024/06/06,995.2,996.5,993.4,29.7,33.8,26.7,70,48,1.7,307,8.5,345,0
2024/06,7,2024/06/07,993.5,994.7,991.4,29.4,32.9,26.8,75,57,1.7,297,7.1,315,0
2024/06,8,2024/06/08,989.9,993,988,29.8,33.3,26.2,69,56,1.6,311,7.2,294,0
2024/06,9,2024/06/09,987.2,988.7,984.9,29.7,33.6,26.7,73,57,1.5,317,6.4,293,0
2024/06,10,2024/06/10,986.9,988,985.2,29.9,33.5,27.9,71,57,1.6,201,7.4,360,0
2024/06,11,2024/06/11,987.7,990.4,985.4,27.7,30.3,25.6,78,64,1.8,324,10.2,8,20
2024/06,12,2024/06/12,989.5,991.5,987.9,29.2,34.8,25,59,47,1.5,314,7.8,351,0
2024/06,13,2024/06/13,986.3,988.9,984.1,29.8,33,26.6,58,45,1.5,297,8.9,291,0
2024/06,14,2024/06/14,983.1,984.8,981.3,28.8,32,26.2,70,56,1.8,211,9.8,301,0
2024/06,15,2024/06/15,984.6,989.5,982.1,27.2,30.7,24.4,74,56,2.6,337,15.4,43,1
2024/06,16,2024/06/16,989.9,992.1,988.2,27.9,32.5,24.7,67,44,2.2,329,9,333,11
2024/06,17,2024/06/17,990.8,992,989.6,27.5,32.6,25.1,82,54,1.1,20,8.4,292,19
2024/06,18,2024/06/18,990.6,992.4,989.5,27.3,29.9,25.4,82,68,1,160,8.2,226,8
2024/06,19,2024/06/19,992.5,994.7,989.6,25.6,27.5,24.1,88,71,1.8,151,8.8,156,52
2024/06,20,2024/06/20,993.5,995.8,992,25.9,28.6,24.2,87,74,1.6,159,7.9,171,60
2024/06,21,2024/06/21,994.2,995.5,992.8,28.1,32.1,25,80,63,1.3,162,8.3,210,7
2024/06,22,2024/06/22,994.8,996.7,993.3,28.2,31.4,25.6,79,66,1.3,158,10.3,165,14
2024/06,23,2024/06/23,995.5,996.5,994,28.6,33.2,25.5,76,57,1.5,205,8.4,197,1
2024/06,24,2024/06/24,996.8,998.4,995.8,28.9,32.3,26,74,58,1.2,207,6.3,271,0
2024/06,25,2024/06/25,997.8,999.1,996.4,29.1,33.6,25.8,72,54,1.3,296,7.6,168,0
2024/06,26,2024/06/26,998,999.3,997.2,29.1,32.5,25.4,69,52,1.4,299,6.6,291,0
2024/06,27,2024/06/27,996.7,998.1,994.9,29.4,32.9,26.1,66,51,1.3,296,6.9,293,0
2024/06,28,2024/06/28,994,996.4,992.3,28.7,32.6,24.7,71,57,1.3,295,6.1,285,0
2024/06,29,2024/06/29,991.2,992.8,989.3,29.9,33.9,26.9,68,52,1.5,207,7.2,334,0
2024/06,30,2024/06/30,991.6,993.4,989.8,28.7,34.1,24.9,74,49,1.3,291,8.3,305,51
2024/07,1,2024/07/01,991.3,992.7,989.6,28.1,33.6,25,78,54,1.2,259,7.8,162,3
2024/07,2,2024/07/02,991.1,992.3,989.6,25.9,27.9,24,88,75,1.1,164,7.8,183,72
2024/07,3,2024/07/03,990.8,992.3,989.6,27.2,31.8,24.8,83,66,1.2,129,7.4,157,22
2024/07,4,2024/07/04,990.6,992.1,989.5,27,30.6,24.9,83,69,1.4,154,7.2,180,45
2024/07,5,2024/07/05,990.6,992.6,989.3,28.1,30.8,25.7,78,68,1.3,163,7.6,153,13
2024/07,6,2024/07/06,990.8,992.1,989.6,29,33.2,25.6,72,52,1.8,159,8.4,226,0
2024/07,7,2024/07/07,991.9,993.7,990.1,28.6,33.5,24.6,75,53,1.3,207,10.7,160,54
2024/07,8,2024/07/08,993.3,995.2,992,28.9,32.6,25.2,71,55,1.3,293,6.3,334,0
2024/07,9,2024/07/09,993.4,995.5,991.7,29.5,32.9,27.2,71,55,1.9,321,8.5,344,0
2024/07,10,2024/07/10,989.9,992.8,985.4,28.6,31.6,25.9,79,54,2.5,329,13.8,342,4
2024/07,11,2024/07/11,987.7,993.1,983.5,28.2,31.4,25.1,80,65,1.8,190,12.8,342,16
2024/07,12,2024/07/12,993.1,994.5,991.8,29.2,32,27,71,49,1.5,328,6.9,348,0
2024/07,13,2024/07/13,993.5,994.6,992.6,29.2,33.3,26.2,76,53,1.3,200,7.1,280,0
2024/07,14,2024/07/14,992.8,993.7,991.4,29.2,33.4,25.9,71,49,1.4,303,6.9,342,0
2024/07,15,2024/07/15,992.5,994.2,991.2,28.9,31.5,26.4,75,64,1.4,299,7,349,0
2024/07,16,2024/07/16,990.4,992.3,988.7,29.8,33.6,26.9,72,56,1.4,286,7.2,305,0
2024/07,17,2024/07/17,989.3,990.5,988,30.7,34.5,27.7,71,57,1.4,310,6.3,305,0
2024/07,18,2024/07/18,991,992.6,989.5,31.1,34.5,28.8,66,50,1.8,157,6.9,351,0
2024/07,19,2024/07/19,992.3,993.4,990.9,30.2,32.9,27.7,70,54,1.7,317,8.2,355,0
2024/07,20,2024/07/20,990.4,992.4,988.6,29.1,32.3,27.4,73,60,1.9,334,9.2,323,0
2024/07,21,2024/07/21,987.8,989.8,985.7,29.2,31.8,27,72,60,1.7,308,9.2,323,0
2024/07,22,2024/07/22,988.4,990.9,986.7,28.3,34.6,25.4,79,54,1.2,82,7.3,320,19
2024/07,23,2024/07/23,991.1,993.6,988.7,28.7,31.7,25.9,77,66,1.3,181,6.4,149,1
2024/07,24,2024/07/24,993.6,995,992,29.1,33.5,26.6,78,58,1.4,300,7.2,290,0
2024/07,25,2024/07/25,994.2,995.6,992.8,29.4,32.6,26.2,73,59,1.2,297,6.4,290,0
2024/07,26,2024/07/26,994,995.8,992.1,29.6,32.8,26.6,75,59,1.5,300,6,291,0
2024/07,27,2024/07/27,994.1,996.4,992.3,29.4,32.8,26,73,55,1.6,314,9.2,282,2
2024/07,28,2024/07/28,993.6,995.6,991.7,29.3,32.4,26.2,72,56,1.7,296,7.4,1,0
2024/07,29,2024/07/29,992.7,994.5,990.6,29.6,34.1,26,73,48,1.3,296,6.4,150,20
2024/07,30,2024/07/30,992.5,994,990.9,30.4,35,27.9,68,47,1.4,177,7.6,271,0
2024/07,31,2024/07/31,992.3,994.3,990.4,30.5,34.5,27.7,70,51,1.5,214,6.5,202,0
2024/08,1,2024/08/01,991.5,993.1,989.2,30.7,35.8,28.2,72,49,2,163,8.3,156,0
2024/08,2,2024/08/02,991,993,989,29.7,33.3,26.4,75,55,1.6,171,7.1,256,2
2024/08,3,2024/08/03,991.2,992.7,989.6,28.9,32.8,26.2,75,59,1.4,158,10.9,207,20
2024/08,4,2024/08/04,992.6,994.5,991.1,29.6,34,26.1,72,54,1.3,200,7,300,0
2024/08,5,2024/08/05,993.4,994.5,992,28.9,33.3,26.4,75,56,1.4,327,7.9,14,1
2024/08,6,2024/08/06,992.5,994.3,989.9,29.2,32.5,25.9,73,55,1.7,297,7.6,305,0
2024/08,7,2024/08/07,991.5,992.8,989.2,29.6,32.6,26.4,73,61,1.4,9,6.9,325,7
2024/08,8,2024/08/08,991.8,993.3,990.4,29.8,34.9,28,72,51,1.6,209,7.2,341,0
2024/08,9,2024/08/09,992.3,993.7,990.6,29.7,32.7,28.1,70,55,1.5,185,6.4,329,0
2024/08,10,2024/08/10,991.1,993,988.9,29.7,32.9,27.5,69,56,1.5,337,7.4,348,0
2024/08,11,2024/08/11,988,991.1,985.7,29.5,32.4,27,71,55,1.6,304,7.5,355,0
2024/08,12,2024/08/12,984.5,986.4,981.9,29.8,32.7,27.4,72,59,1.4,316,6.7,345,0
2024/08,13,2024/08/13,986.1,987.7,984.6,28.8,32.9,25.2,78,56,1.1,131,8.7,175,72
2024/08,14,2024/08/14,987.2,988.6,986,27.9,33,25.4,80,55,1.1,158,6.8,353,2
2024/08,15,2024/08/15,989,990.1,987.4,28,30.8,25.4,78,65,1.2,192,7.2,198,0
2024/08,16,2024/08/16,988.7,990.2,986.7,28.6,32.1,25.9,77,64,1.2,147,6.6,198,5
2024/08,17,2024/08/17,987.7,989.6,985.8,29.7,33.2,26.5,70,57,1.6,205,7.8,210,0
2024/08,18,2024/08/18,989.6,991.1,988.4,28.6,33,26.1,78,56,1.4,159,6,231,6
2024/08,19,2024/08/19,991.1,992.8,989.6,27.4,31.7,25,84,63,1.1,287,8.3,215,78
2024/08,20,2024/08/20,990.4,992,988.6,28,33.2,24.9,82,56,1.2,283,7.7,170,5
2024/08,21,2024/08/21,987.9,989.8,985.8,28.1,32.3,25.4,82,61,1,77,6.4,1,9
2024/08,22,2024/08/22,985.9,987.7,983.9,27.5,31.5,25.6,88,68,1.2,148,6,284,44
2024/08,23,2024/08/23,982.6,984.5,980.7,27.5,32.3,23.9,87,64,1.3,161,8.5,211,35
2024/08,24,2024/08/24,984.9,987,982.1,24.7,27.1,23.6,95,82,2,159,11.2,164,112
2024/08,25,2024/08/25,985.9,987.6,984.3,26.8,31.7,24.5,89,64,0.9,161,5.7,179,45
2024/08,26,2024/08/26,987.5,989.8,985.8,27.1,30.5,25.2,86,64,0.8,67,5.4,208,7
2024/08,27,2024/08/27,991.1,993.3,988.6,27.1,31.5,25.4,81,60,1.2,209,9.8,226,2
2024/08,28,2024/08/28,993.6,995.2,992,26.1,28.7,24.3,81,64,1.5,205,9.6,162,4
2024/08,29,2024/08/29,994.5,996.7,993,26,30.6,24.1,85,62,0.9,209,7.1,210,4
2024/08,30,2024/08/30,997.3,999.9,994.7,27.2,30.7,24.8,75,59,1.1,221,9,198,0
2024/08,31,2024/08/31,999.3,1000.5,998.1,27.4,31.1,24.3,79,56,0.8,314,5,210,1
2024/09,1,2024/09/01,997.7,999.7,995.8,28.5,32.7,25.8,75,53,1,298,5.8,314,0
2024/09,2,2024/09/02,995,997.4,993,28.8,32.1,25.9,74,55,1.4,208,6.9,299,0
2024/09,3,2024/09/03,993.4,995.2,991.8,29,33.1,25.2,71,51,1.4,201,6.8,226,0
2024/09,4,2024/09/04,992.4,994,990.1,29.7,34.7,26.9,71,52,1.6,166,7.4,184,0
2024/09,5,2024/09/05,993,994.6,991.4,29.3,33.1,27.6,76,61,1.2,308,5.9,249,0
2024/09,6,2024/09/06,993.2,994.6,991.5,28.6,31.2,26.7,76,62,1.3,286,5.8,351,1
2024/09,7,2024/09/07,993.8,996.2,992,28.5,32.1,25.3,77,58,1.4,165,7.4,299,4
2024/09,8,2024/09/08,995.2,996.7,993.9,27.3,30.7,25.1,81,63,1.6,321,6.8,326,0
2024/09,9,2024/09/09,996,997.8,994,26,28.4,24.4,78,70,2.6,336,12,49,0
2024/09,10,2024/09/10,995.2,997.4,993.1,26.5,30.5,22.8,75,61,2.3,324,9.6,360,0
2024/09,11,2024/09/11,995.1,997.1,992.4,28.5,32.7,24.9,76,56,1.1,161,6.9,157,0
2024/09,12,2024/09/12,996.4,997.7,994.6,27.9,30.4,26.4,83,69,1.8,326,7.5,327,0
2024/09,13,2024/09/13,996.1,997.7,995.2,29,31.7,26.9,78,66,1.4,192,7.1,1,0
2024/09,14,2024/09/14,993.9,996.7,991.2,29.3,33.1,27.2,72,56,1.4,267,5.5,297,0
2024/09,15,2024/09/15,987.8,991.4,985.1,28.2,32.1,25.8,68,48,1.1,303,4.9,312,0
